digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,exact_chain.FP64.div,8,0,nearest_even,1048576,3.823176384,3.803260803
12,exact_chain.FP64.div,8,1,toward_zero,1048576,3.786285400,3.779689789
12,inexact_chain.FP64.div,0,0,nearest_even,1048576,5.109218597,5.100486755
12,inexact_chain.FP64.div,0,1,toward_zero,1048576,3.815790176,3.796659470
12,inexact_chain.FP64.div,1,0,toward_zero,1048576,3.792897224,3.788222313
12,inexact_chain.FP64.div,1,1,nearest_even,1048576,5.125901222,5.103794098
12,inexact_chain.FP64.div,2,0,nearest_even,1048576,5.101020813,5.093166351
12,inexact_chain.FP64.div,2,1,toward_zero,1048576,3.805309296,3.782698631
12,inexact_chain.FP64.div,3,0,toward_zero,1048576,3.797369003,3.789357185
12,inexact_chain.FP64.div,3,1,nearest_even,1048576,5.100733757,5.091928482
12,inexact_chain.FP64.div,4,0,nearest_even,1048576,5.121505737,5.099720001
12,inexact_chain.FP64.div,4,1,toward_zero,1048576,3.792601585,3.780628204
12,inexact_chain.FP64.div,5,0,toward_zero,1048576,3.805271149,3.785984993
12,inexact_chain.FP64.div,5,1,nearest_even,1048576,5.100733757,5.092248917
12,inexact_chain.FP64.div,6,0,nearest_even,1048576,5.116957664,5.094201088
12,inexact_chain.FP64.div,6,1,toward_zero,1048576,3.782960892,3.776583672
12,inexact_chain.FP64.div,7,0,toward_zero,1048576,3.782807350,3.776191711
12,inexact_chain.FP64.div,7,1,nearest_even,1048576,5.114511490,5.093434334
12,inexact_chain.FP64.div,8,0,nearest_even,1048576,5.098823547,5.090358734
12,inexact_chain.FP64.div,8,1,toward_zero,1048576,3.820060730,3.800299644
12,throughput4096.FP64.mul_div,0,0,toward_zero,1048576,2.535404205,2.529910088
12,throughput4096.FP64.mul_div,0,1,nearest_even,1048576,2.432548523,2.428565025
12,throughput4096.FP64.mul_div,1,0,nearest_even,1048576,2.464269638,2.446146965
12,throughput4096.FP64.mul_div,1,1,toward_zero,1048576,2.555125237,2.551657677
12,throughput4096.FP64.mul_div,2,0,toward_zero,1048576,2.545541763,2.539800644
12,throughput4096.FP64.mul_div,2,1,nearest_even,1048576,2.438071251,2.432873726
12,throughput4096.FP64.mul_div,3,0,nearest_even,1048576,2.468568802,2.452747345
12,throughput4096.FP64.mul_div,3,1,toward_zero,1048576,2.554312706,2.549289703
12,throughput4096.FP64.mul_div,4,0,toward_zero,1048576,2.545484543,2.539933205
12,throughput4096.FP64.mul_div,4,1,nearest_even,1048576,2.437411308,2.434086800
12,throughput4096.FP64.mul_div,5,0,nearest_even,1048576,2.474684715,2.456357002
12,throughput4096.FP64.mul_div,5,1,toward_zero,1048576,2.552765846,2.549939156
12,throughput4096.FP64.mul_div,6,0,toward_zero,1048576,2.551465988,2.546213150
12,throughput4096.FP64.mul_div,6,1,nearest_even,1048576,2.443613052,2.438921928
12,throughput4096.FP64.mul_div,7,0,nearest_even,1048576,2.463428497,2.448353767
12,throughput4096.FP64.mul_div,7,1,toward_zero,1048576,2.556042671,2.551054955
12,throughput4096.FP64.mul_div,8,0,toward_zero,1048576,2.550147057,2.545588493
12,throughput4096.FP64.mul_div,8,1,nearest_even,1048576,2.436312675,2.433742523
12,throughput256.FP64.mul_div,0,0,nearest_even,1048576,2.428812027,2.423805237
12,throughput256.FP64.mul_div,0,1,toward_zero,1048576,2.561077118,2.544979095
12,throughput256.FP64.mul_div,1,0,toward_zero,1048576,2.531869888,2.527110100
