digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,halfway_ties.FP64.div,7,1,nearest_even,1048576,2.468187332,2.464432716
12,halfway_ties.FP64.div,8,0,nearest_even,1048576,2.480043411,2.476243019
12,halfway_ties.FP64.div,8,1,toward_zero,1048576,2.577205658,2.572993279
12,exact_chain.FP64.div,0,0,nearest_even,1048576,3.640767097,3.634439468
12,exact_chain.FP64.div,0,1,toward_zero,1048576,3.715150833,3.709997177
12,exact_chain.FP64.div,1,0,toward_zero,1048576,3.710936546,3.707025528
12,exact_chain.FP64.div,1,1,nearest_even,1048576,3.646432877,3.629938126
12,exact_chain.FP64.div,2,0,nearest_even,1048576,3.639132500,3.632240295
12,exact_chain.FP64.div,2,1,toward_zero,1048576,3.681489944,3.676184654
12,exact_chain.FP64.div,3,0,toward_zero,1048576,3.700875282,3.694966316
12,exact_chain.FP64.div,3,1,nearest_even,1048576,3.640260696,3.632786751
12,exact_chain.FP64.div,4,0,nearest_even,1048576,3.634957314,3.630540848
12,exact_chain.FP64.div,4,1,toward_zero,1048576,3.714003563,3.705640793
12,exact_chain.FP64.div,5,0,toward_zero,1048576,3.717835426,3.712338448
12,exact_chain.FP64.div,5,1,nearest_even,1048576,3.622860909,3.617947578
12,exact_chain.FP64.div,6,0,nearest_even,1048576,3.626396179,3.620279312
12,exact_chain.FP64.div,6,1,toward_zero,1048576,3.705891609,3.697334290
12,exact_chain.FP64.div,7,0,toward_zero,1048576,3.708720207,3.703250885
12,exact_chain.FP64.div,7,1,nearest_even,1048576,3.631976128,3.627112389
12,exact_chain.FP64.div,8,0,nearest_even,1048576,3.637756348,3.629323959
12,exact_chain.FP64.div,8,1,toward_zero,1048576,3.709054947,3.703835487
12,inexact_chain.FP64.div,0,0,nearest_even,1048576,4.874707222,4.865144730
12,inexact_chain.FP64.div,0,1,toward_zero,1048576,3.694598198,3.689216614
12,inexact_chain.FP64.div,1,0,toward_zero,1048576,3.704238892,3.698990822
12,inexact_chain.FP64.div,1,1,nearest_even,1048576,4.898039818,4.891038895
12,inexact_chain.FP64.div,2,0,nearest_even,1048576,4.988006592,4.980460167
12,inexact_chain.FP64.div,2,1,toward_zero,1048576,3.717854500,3.712882996
12,inexact_chain.FP64.div,3,0,toward_zero,1048576,3.689829826,3.684697151
12,inexact_chain.FP64.div,3,1,nearest_even,1048576,4.890233994,4.883175850
12,inexact_chain.FP64.div,4,0,nearest_even,1048576,4.871535301,4.859973907
12,inexact_chain.FP64.div,4,1,toward_zero,1048576,3.708395004,3.702371597
12,inexact_chain.FP64.div,5,0,toward_zero,1048576,3.686772346,3.681542397
12,inexact_chain.FP64.div,5,1,nearest_even,1048576,4.903811455,4.896685600
12,inexact_chain.FP64.div,6,0,nearest_even,1048576,4.955080986,4.948510170
12,inexact_chain.FP64.div,6,1,toward_zero,1048576,3.706120491,3.699851990
12,inexact_chain.FP64.div,7,0,toward_zero,1048576,3.706426620,3.700211525
12,inexact_chain.FP64.div,7,1,nearest_even,1048576,4.885322571,4.878369331
12,inexact_chain.FP64.div,8,0,nearest_even,1048576,4.830946922,4.823820114
12,inexact_chain.FP64.div,8,1,toward_zero,1048576,3.714587212,3.708632469
12,throughput4096.FP64.mul_div,0,0,toward_zero,1048576,2.481687546,2.478811264
12,throughput4096.FP64.mul_div,0,1,nearest_even,1048576,2.435365677,2.431335449
12,throughput4096.FP64.mul_div,1,0,nearest_even,1048576,2.449498177,2.447167397
12,throughput4096.FP64.mul_div,1,1,toward_zero,1048576,2.504943848,2.499736786
12,throughput4096.FP64.mul_div,2,0,toward_zero,1048576,2.491433144,2.487756729
12,throughput4096.FP64.mul_div,2,1,nearest_even,1048576,2.436369896,2.433257103
12,throughput4096.FP64.mul_div,3,0,nearest_even,1048576,2.450052261,2.445753098
12,throughput4096.FP64.mul_div,3,1,toward_zero,1048576,2.500127792,2.497769356
12,throughput4096.FP64.mul_div,4,0,toward_zero,1048576,2.492178917,2.488003731
12,throughput4096.FP64.mul_div,4,1,nearest_even,1048576,2.441844940,2.439285278
12,throughput4096.FP64.mul_div,5,0,nearest_even,1048576,2.451695442,2.447520256
12,throughput4096.FP64.mul_div,5,1,toward_zero,1048576,2.502449989,2.497949600
12,throughput4096.FP64.mul_div,6,0,toward_zero,1048576,2.487668037,2.485260963
12,throughput4096.FP64.mul_div,6,1,nearest_even,1048576,2.445112228,2.440641403
12,throughput4096.FP64.mul_div,7,0,nearest_even,1048576,2.449860573,2.447244644
12,throughput4096.FP64.mul_div,7,1,toward_zero,1048576,2.503615379,2.499220848
12,throughput4096.FP64.mul_div,8,0,toward_zero,1048576,2.488557816,2.483724594
12,throughput4096.FP64.mul_div,8,1,nearest_even,1048576,2.438967705,2.436371803
12,throughput256.FP64.mul_div,0,0,nearest_even,1048576,2.443067551,2.438674927
12,throughput256.FP64.mul_div,0,1,toward_zero,1048576,2.504456520,2.501600266
12,throughput256.FP64.mul_div,1,0,toward_zero,1048576,2.498149872,2.494568825
12,throughput256.FP64.mul_div,1,1,nearest_even,1048576,2.437870026,2.431163788
12,throughput256.FP64.mul_div,2,0,nearest_even,1048576,2.446058273,2.443680763
12,throughput256.FP64.mul_div,2,1,toward_zero,1048576,2.499201775,2.495578766
12,throughput256.FP64.mul_div,3,0,toward_zero,1048576,2.488480568,2.485062599
12,throughput256.FP64.mul_div,3,1,nearest_even,1048576,2.434755325,2.430237770
12,throughput256.FP64.mul_div,4,0,nearest_even,1048576,2.443917274,2.439263344
12,throughput256.FP64.mul_div,4,1,toward_zero,1048576,2.499832153,2.496985435
12,throughput256.FP64.mul_div,5,0,toward_zero,1048576,2.487946510,2.483935356
12,throughput256.FP64.mul_div,5,1,nearest_even,1048576,2.427971840,2.425477982
12,throughput256.FP64.mul_div,6,0,nearest_even,1048576,2.445780754,2.441825867
12,throughput256.FP64.mul_div,6,1,toward_zero,1048576,2.500041962,2.497176170
12,throughput256.FP64.mul_div,7,0,toward_zero,1048576,2.490220070,2.486762047
12,throughput256.FP64.mul_div,7,1,nearest_even,1048576,2.433063507,2.429205894
12,throughput256.FP64.mul_div,8,0,nearest_even,1048576,2.442121506,2.439112663
12,throughput256.FP64.mul_div,8,1,toward_zero,1048576,2.501312256,2.497158051
12,exact_results.FP64.mul_div,0,0,toward_zero,1048576,2.520545959,2.516295433
12,exact_results.FP64.mul_div,0,1,nearest_even,1048576,2.556863785,2.548907280
12,exact_results.FP64.mul_div,1,0,nearest_even,1048576,2.541155815,2.538193703
12,exact_results.FP64.mul_div,1,1,toward_zero,1048576,2.500213623,2.496028900
12,exact_results.FP64.mul_div,2,0,toward_zero,1048576,2.491375923,2.487278938
12,exact_results.FP64.mul_div,2,1,nearest_even,1048576,2.531151772,2.528544426
12,exact_results.FP64.mul_div,3,0,nearest_even,1048576,2.526947975,2.522562981
12,exact_results.FP64.mul_div,3,1,toward_zero,1048576,2.496974945,2.492513657
12,exact_results.FP64.mul_div,4,0,toward_zero,1048576,2.486761093,2.483963966
12,exact_results.FP64.mul_div,4,1,nearest_even,1048576,2.531926155,2.527933121
12,exact_results.FP64.mul_div,5,0,nearest_even,1048576,2.532690048,2.529091835
12,exact_results.FP64.mul_div,5,1,toward_zero,1048576,2.493563652,2.490162849
12,exact_results.FP64.mul_div,6,0,toward_zero,1048576,2.491653442,2.487011909
12,exact_results.FP64.mul_div,6,1,nearest_even,1048576,2.524904251,2.522228241
12,exact_results.FP64.mul_div,7,0,nearest_even,1048576,2.526412964,2.522505760
12,exact_results.FP64.mul_div,7,1,toward_zero,1048576,2.491270065,2.486589432
12,exact_results.FP64.mul_div,8,0,toward_zero,1048576,2.487267494,2.483686447
12,exact_results.FP64.mul_div,8,1,nearest_even,1048576,2.526374817,2.522105217
12,halfway_ties.FP64.mul_div,0,0,toward_zero,1048576,2.518559456,2.512969971
12,halfway_ties.FP64.mul_div,0,1,nearest_even,1048576,2.456243515,2.452346802
12,halfway_ties.FP64.mul_div,1,0,nearest_even,1048576,2.453892708,2.450942039
12,halfway_ties.FP64.mul_div,1,1,toward_zero,1048576,2.517383575,2.512825966
12,halfway_ties.FP64.mul_div,2,0,toward_zero,1048576,2.508431435,2.503676414
12,halfway_ties.FP64.mul_div,2,1,nearest_even,1048576,2.450959206,2.442629814
12,halfway_ties.FP64.mul_div,3,0,nearest_even,1048576,2.462999344,2.457076073
12,halfway_ties.FP64.mul_div,3,1,toward_zero,1048576,2.521520615,2.517450333
12,halfway_ties.FP64.mul_div,4,0,toward_zero,1048576,2.563074112,2.554732323
12,halfway_ties.FP64.mul_div,4,1,nearest_even,1048576,2.454895973,2.449908257
12,halfway_ties.FP64.mul_div,5,0,nearest_even,1048576,2.455001831,2.453319550
12,halfway_ties.FP64.mul_div,5,1,toward_zero,1048576,2.518501282,2.513972282
12,halfway_ties.FP64.mul_div,6,0,toward_zero,1048576,2.509721756,2.506520271
12,halfway_ties.FP64.mul_div,6,1,nearest_even,1048576,2.451370239,2.449327469
12,halfway_ties.FP64.mul_div,7,0,nearest_even,1048576,2.468597412,2.464559555
12,halfway_ties.FP64.mul_div,7,1,toward_zero,1048576,2.516390800,2.512996674
12,halfway_ties.FP64.mul_div,8,0,toward_zero,1048576,2.507742882,2.503731728
12,halfway_ties.FP64.mul_div,8,1,nearest_even,1048576,2.447099686,2.443919182
12,exact_chain.FP64.mul_div,0,0,nearest_even,1048576,3.722268105,3.717804909
12,exact_chain.FP64.mul_div,0,1,toward_zero,1048576,3.779605865,3.774079323
12,exact_chain.FP64.mul_div,1,0,toward_zero,1048576,3.747005463,3.742185593
12,exact_chain.FP64.mul_div,1,1,nearest_even,1048576,3.687336922,3.680999756
12,exact_chain.FP64.mul_div,2,0,nearest_even,1048576,3.716230392,3.707178116
12,exact_chain.FP64.mul_div,2,1,toward_zero,1048576,3.743260384,3.736665726
12,exact_chain.FP64.mul_div,3,0,toward_zero,1048576,3.739657402,3.735537529
12,exact_chain.FP64.mul_div,3,1,nearest_even,1048576,3.693671227,3.688959122
12,exact_chain.FP64.mul_div,4,0,nearest_even,1048576,3.697254181,3.688222885
12,exact_chain.FP64.mul_div,4,1,toward_zero,1048576,3.728536606,3.722770691
12,exact_chain.FP64.mul_div,5,0,toward_zero,1048576,3.748314857,3.743247986
12,exact_chain.FP64.mul_div,5,1,nearest_even,1048576,3.703034401,3.698093414
12,exact_chain.FP64.mul_div,6,0,nearest_even,1048576,3.706599236,3.701495171
12,exact_chain.FP64.mul_div,6,1,toward_zero,1048576,3.735453606,3.727407455
12,exact_chain.FP64.mul_div,7,0,toward_zero,1048576,3.733581543,3.728245735
12,exact_chain.FP64.mul_div,7,1,nearest_even,1048576,3.716602325,3.708333969
12,exact_chain.FP64.mul_div,8,0,nearest_even,1048576,3.709713936,3.696582794
12,exact_chain.FP64.mul_div,8,1,toward_zero,1048576,3.731985092,3.727962494
12,inexact_chain.FP64.mul_div,0,0,toward_zero,1048576,3.744864464,3.739529610
12,inexact_chain.FP64.mul_div,0,1,nearest_even,1048576,4.874105453,4.866447449
12,inexact_chain.FP64.mul_div,1,0,nearest_even,1048576,4.876359940,4.868080139
12,inexact_chain.FP64.mul_div,1,1,toward_zero,1048576,3.747578621,3.738354683
12,inexact_chain.FP64.mul_div,2,0,toward_zero,1048576,3.764347076,3.759538651
12,inexact_chain.FP64.mul_div,2,1,nearest_even,1048576,4.881682396,4.870715141
12,inexact_chain.FP64.mul_div,3,0,nearest_even,1048576,4.867694855,4.861436844
12,inexact_chain.FP64.mul_div,3,1,toward_zero,1048576,3.722249031,3.716580391
12,inexact_chain.FP64.mul_div,4,0,toward_zero,1048576,3.739418983,3.730577469
12,inexact_chain.FP64.mul_div,4,1,nearest_even,1048576,4.864091873,4.856479645
12,inexact_chain.FP64.mul_div,5,0,nearest_even,1048576,4.878415108,4.871443748
12,inexact_chain.FP64.mul_div,5,1,toward_zero,1048576,3.764996529,3.758765221
12,inexact_chain.FP64.mul_div,6,0,toward_zero,1048576,3.756168365,3.750719070
12,inexact_chain.FP64.mul_div,6,1,nearest_even,1048576,4.878691673,4.871549606
12,inexact_chain.FP64.mul_div,7,0,nearest_even,1048576,4.879293442,4.871384621
12,inexact_chain.FP64.mul_div,7,1,toward_zero,1048576,3.734489441,3.730196953
12,inexact_chain.FP64.mul_div,8,0,toward_zero,1048576,3.762846947,3.757800102
12,inexact_chain.FP64.mul_div,8,1,nearest_even,1048576,4.873541832,4.861813545
12,throughput4096.FP128.mul,0,0,toward_zero,1048576,2.599659920,2.595445633
12,throughput4096.FP128.mul,0,1,nearest_even,1048576,2.730815887,2.726536751
12,throughput4096.FP128.mul,1,0,nearest_even,1048576,2.682680130,2.676022530
12,throughput4096.FP128.mul,1,1,toward_zero,1048576,2.651101112,2.648599625
12,throughput4096.FP128.mul,2,0,toward_zero,1048576,2.651168823,2.647107124
12,throughput4096.FP128.mul,2,1,nearest_even,1048576,2.662987709,2.658564568
12,throughput4096.FP128.mul,3,0,nearest_even,1048576,2.666150093,2.659998894
12,throughput4096.FP128.mul,3,1,toward_zero,1048576,2.656298637,2.652525902
12,throughput4096.FP128.mul,4,0,toward_zero,1048576,2.642416954,2.639484406
